date,gasoline,wti,gasoline_bbls,crack_spread,year,cpi_values,crack_spread_adj,gasoline_adj,gasoline_bbls_adj,wti_adj
1999-08-23,1.273,21.674,53.465999999999994,31.791999999999994,1999,111.3,28.56424079065588,1.1437556154537285,48.0377358490566,19.47349505840072
1999-08-30,1.273,21.27,53.465999999999994,32.196,1999,111.3,28.927223719676547,1.1437556154537285,48.0377358490566,19.11051212938005
1999-09-06,1.282,21.869999999999997,53.844,31.974000000000004,1999,113.2,28.24558303886926,1.1325088339222613,47.56537102473498,19.319787985865723
1999-09-13,1.29,23.238,54.18,30.942,1999,113.2,27.3339222614841,1.1395759717314486,47.86219081272085,20.528268551236746
1999-09-20,1.307,24.304000000000002,54.894,30.589999999999996,1999,113.2,27.022968197879855,1.1545936395759717,48.492932862190806,21.469964664310957
1999-09-27,1.302,24.588,54.684000000000005,30.096000000000004,1999,113.2,26.58657243816255,1.1501766784452296,48.30742049469965,21.720848056537104
1999-10-04,1.296,24.394,54.432,30.038000000000004,1999,111.6,26.915770609319,1.1612903225806452,48.7741935483871,21.8584229390681
1999-10-11,1.29,22.291999999999998,54.18,31.888,1999,111.6,28.573476702508966,1.1559139784946237,48.5483870967742,19.974910394265233
1999-10-18,1.277,22.714,53.63399999999999,30.919999999999995,1999,111.6,27.706093189964154,1.1442652329749103,48.05913978494623,20.35304659498208
1999-10-25,1.277,22.802,53.63399999999999,30.831999999999994,1999,111.6,27.62724014336917,1.1442652329749103,48.05913978494623,20.43189964157706
1999-11-01,1.271,22.339999999999996,53.382,31.042,1999,111.2,27.915467625899282,1.1429856115107913,48.00539568345323,20.08992805755395
1999-11-08,1.274,22.892000000000003,53.508,30.616,1999,111.2,27.532374100719426,1.14568345323741,48.118705035971225,20.5863309352518
1999-11-15,1.292,24.625999999999998,54.264,29.638000000000005,1999,111.2,26.65287769784173,1.1618705035971222,48.79856115107914,22.145683453237407
1999-11-22,1.309,26.591999999999995,54.977999999999994,28.386,1999,111.2,25.52697841726619,1.1771582733812949,49.440647482014384,23.9136690647482
1999-11-29,1.315,26.7975,55.23,28.432499999999997,1999,111.2,25.568794964028775,1.1825539568345322,49.66726618705036,24.09847122302158
1999-12-06,1.313,25.627999999999997,55.146,29.518000000000004,1999,112.2,26.308377896613194,1.1702317290552584,49.149732620320854,22.84135472370766
1999-12-13,1.315,25.926,55.23,29.304,1999,112.2,26.11764705882353,1.1720142602495542,49.22459893048128,23.106951871657753
1999-12-20,1.31,26.440000000000005,55.02,28.58,1999,112.2,25.47237076648841,1.1675579322638145,49.037433155080215,23.565062388591805
1999-12-27,1.314,26.017500000000002,55.188,29.1705,1999,112.2,25.99866310160428,1.1711229946524064,49.18716577540107,23.188502673796794
2000-01-10,1.304,24.9,54.768,29.868000000000002,2000,112.5,26.549333333333337,1.1591111111111112,48.68266666666667,22.133333333333333
2000-01-17,1.318,26.657500000000002,55.356,28.6985,2000,112.5,25.509777777777774,1.1715555555555555,49.205333333333336,23.695555555555558
2000-01-24,1.354,29.344,56.868,27.524,2000,112.5,24.465777777777777,1.2035555555555557,50.54933333333334,26.083555555555556
2000-01-31,1.355,28.016,56.91,28.894,2000,112.5,25.683555555555554,1.2044444444444444,50.586666666666666,24.90311111111111
2000-02-07,1.364,28.226,57.288000000000004,29.062000000000005,2000,116.7,24.9031705227078,1.168808911739503,49.08997429305913,24.186803770351325
2000-02-14,1.394,29.212,58.547999999999995,29.335999999999995,2000,116.7,25.137960582690656,1.1945158526135389,50.169665809768624,25.03170522707798
2000-02-21,1.443,29.765000000000004,60.606,30.840999999999998,2000,116.7,26.42759211653813,1.2365038560411312,51.933161953727506,25.50556983718938
2000-02-28,1.458,30.1,61.236,31.135999999999996,2000,116.7,26.680377035132814,1.249357326478149,52.47300771208225,25.792630676949447
2000-03-06,1.539,31.488,64.63799999999999,33.14999999999999,2000,122.2,27.127659574468076,1.2594108019639934,52.89525368248772,25.767594108019637
2000-03-13,1.566,32.120000000000005,65.772,33.652,2000,122.2,27.53846153846154,1.2815057283142388,53.82324058919804,26.2847790507365
2000-03-20,1.569,30.738,65.898,35.16,2000,122.2,28.772504091653023,1.2839607201309329,53.92635024549918,25.153846153846153
2000-03-27,1.549,27.642000000000003,65.05799999999999,37.41599999999999,2000,122.2,30.618657937806866,1.2675941080196398,53.23895253682487,22.620294599018006
2000-04-03,1.543,26.653999999999996,64.806,38.152,2000,120.7,31.608947804473903,1.2783761391880695,53.69179784589891,22.08285004142502
2000-04-10,1.516,25.122,63.672,38.55,2000,120.7,31.93869096934548,1.256006628003314,52.75227837613918,20.8135874067937
2000-04-17,1.486,25.298,62.412,37.114000000000004,2000,120.7,30.748964374482192,1.2311516155758078,51.708367854183926,20.959403479701738
2000-04-24,1.478,27.0,62.076,35.076,2000,120.7,29.060480530240262,1.2245236122618062,51.42999171499586,22.36951118475559
2000-05-01,1.461,25.636000000000003,61.362,35.726,2000,121.0,29.525619834710742,1.2074380165289258,50.71239669421488,21.186776859504132
2000-05-08,1.495,27.192,62.790000000000006,35.598000000000006,2000,121.0,29.419834710743807,1.2355371900826446,51.892561983471076,22.472727272727273
2000-05-15,1.531,29.080000000000002,64.30199999999999,35.221999999999994,2000,121.0,29.109090909090906,1.265289256198347,53.14214876033058,24.03305785123967
2000-05-22,1.566,29.612000000000002,65.772,36.160000000000004,2000,121.0,29.884297520661164,1.2942148760330578,54.35702479338843,24.472727272727273
2000-05-29,1.579,29.672500000000003,66.318,36.6455,2000,121.0,30.285537190082646,1.3049586776859503,54.808264462809916,24.522727272727273
2000-06-05,1.599,29.958,67.158,37.2,2000,129.6,28.70370370370371,1.2337962962962963,51.81944444444445,23.11574074074074
2000-06-12,1.664,30.165999999999997,69.88799999999999,39.721999999999994,2000,129.6,30.64969135802469,1.2839506172839505,53.925925925925924,23.276234567901234
2000-06-19,1.711,32.414,71.86200000000001,39.44800000000001,2000,129.6,30.438271604938276,1.3202160493827162,55.449074074074076,25.010802469135808
2000-06-26,1.691,33.55,71.022,37.47200000000001,2000,129.6,28.91358024691359,1.304783950617284,54.80092592592594,25.88734567901235
2000-07-03,1.661,32.26,69.762,37.502,2000,129.7,28.914417887432542,1.2806476484194296,53.787201233616045,24.872783346183503
2000-07-10,1.63,30.180000000000003,68.46,38.27999999999999,2000,129.7,29.514263685427906,1.2567463377023902,52.78334618350039,23.26908249807248
2000-07-17,1.586,30.676,66.61200000000001,35.93600000000001,2000,129.7,27.707016191210492,1.2228218966846571,51.3585196607556,23.651503469545105
2000-07-24,1.562,30.101999999999997,65.604,35.502,2000,129.7,27.372397841171942,1.2043176561295297,50.581341557440254,23.20894371626831
2000-07-31,1.514,27.926,63.588,35.662000000000006,2000,129.7,27.495759444872792,1.1673091750192754,49.02698535080957,21.531225905936775
2000-08-07,1.504,28.782,63.168,34.385999999999996,2000,125.9,27.312152501985697,1.1945988880063543,50.17315329626687,22.861000794281175
2000-08-14,1.489,30.734,62.538000000000004,31.804000000000002,2000,125.9,25.26131850675139,1.1826846703733123,49.67275615567911,24.41143764892772
2000-08-21,1.508,31.922000000000004,63.336,31.413999999999994,2000,125.9,24.95154884829229,1.1977760127084986,50.30659253375694,25.355043685464658
2000-08-28,1.521,32.562,63.882,31.32,2000,125.9,24.876886417791898,1.2081016679904684,50.74027005559968,25.86338363780778
2000-09-04,1.568,33.1225,65.85600000000001,32.73350000000001,2000,130.6,25.063935681470145,1.2006125574272588,50.42572741194488,25.361791730474735
2000-09-11,1.598,34.565999999999995,67.116,32.550000000000004,2000,130.6,24.923430321592654,1.2235834609494642,51.390505359877494,26.467075038284836
2000-09-18,1.599,35.022000000000006,67.158,32.135999999999996,2000,130.6,24.606431852986216,1.2243491577335377,51.422664624808576,26.816232771822364
2000-09-25,1.586,34.436,66.61200000000001,32.17600000000001,2000,130.6,24.637059724349168,1.2143950995405821,51.00459418070445,26.367534456355283
2000-10-02,1.563,31.238,65.646,34.408,2000,129.3,26.610982211910283,1.2088167053364267,50.770301624129935,24.15931941221964
2000-10-09,1.541,31.253999999999998,64.722,33.467999999999996,2000,129.3,25.88399071925754,1.1918020108275327,50.05568445475637,24.171693735498838
2000-10-16,1.578,34.138000000000005,66.276,32.13799999999999,2000,129.3,24.855375096674393,1.2204176334106727,51.25754060324825,26.40216550657386
2000-10-23,1.588,33.828,66.696,32.867999999999995,2000,129.3,25.419953596287698,1.2281515854601701,51.582366589327144,26.162412993039442
2000-10-30,1.584,33.508,66.528,33.02,2000,129.3,25.537509667440062,1.2250580046403712,51.45243619489559,25.914926527455528
2000-11-06,1.565,32.81400000000001,65.73,32.916,2000,129.0,25.51627906976744,1.2131782945736433,50.95348837209303,25.437209302325588
2000-11-13,1.562,33.715999999999994,65.604,31.888000000000005,2000,129.0,24.719379844961246,1.2108527131782947,50.85581395348837,26.13643410852713
2000-11-20,1.55,35.339999999999996,65.10000000000001,29.760000000000012,2000,129.0,23.069767441860474,1.2015503875968991,50.465116279069775,27.395348837209298
2000-11-27,1.549,35.975,65.05799999999999,29.08299999999999,2000,129.0,22.544961240310073,1.2007751937984497,50.432558139534876,27.88759689922481
2000-12-04,1.526,33.11,64.092,30.982,2000,128.1,24.185792349726775,1.191256830601093,50.032786885245905,25.846994535519123
2000-12-11,1.49,29.381999999999998,62.58,33.198,2000,128.1,25.915690866510538,1.1631537861046057,48.852459016393446,22.9367681498829
2000-12-18,1.462,29.0,61.403999999999996,32.403999999999996,2000,128.1,25.295862607338016,1.141295862607338,47.9344262295082,22.638563622170178
2000-12-25,1.453,26.8475,61.026,34.1785,2000,128.1,26.681108508977363,1.1342701014832164,47.63934426229508,20.958235753317723
2001-01-01,1.446,26.5225,60.732,34.2095,2001,132.5,25.81849056603773,1.091320754716981,45.8354716981132,20.016981132075472
2001-01-08,1.465,27.726,61.53,33.804,2001,132.5,25.512452830188682,1.1056603773584905,46.43773584905661,20.925283018867923
2001-01-15,1.513,29.1575,63.54599999999999,34.38849999999999,2001,132.5,25.95358490566037,1.14188679245283,47.959245283018866,22.005660377358492
2001-01-22,1.511,30.942,63.461999999999996,32.519999999999996,2001,132.5,24.54339622641509,1.1403773584905659,47.89584905660377,23.352452830188682
2001-01-29,1.5,30.718,63.0,32.282,2001,132.5,24.36377358490566,1.1320754716981132,47.54716981132076,23.183396226415095
2001-02-05,1.483,29.887999999999998,62.286,32.398,2001,132.0,24.543939393939397,1.1234848484848485,47.18636363636364,22.64242424242424
2001-02-12,1.515,30.912,63.629999999999995,32.717999999999996,2001,132.0,24.786363636363635,1.1477272727272727,48.20454545454545,23.418181818181818
2001-02-19,1.489,29.4625,62.538000000000004,33.075500000000005,2001,132.0,25.05719696969697,1.1280303030303032,47.37727272727273,22.320075757575754
2001-02-26,1.471,28.572000000000003,61.782000000000004,33.21,2001,132.0,25.15909090909091,1.1143939393939395,46.80454545454546,21.645454545454548
2001-03-05,1.457,27.977999999999998,61.194,33.21600000000001,2001,129.5,25.649420849420856,1.1250965250965252,47.25405405405406,21.604633204633203
2001-03-12,1.453,28.308,61.026,32.718,2001,129.5,25.264864864864865,1.122007722007722,47.12432432432433,21.85945945945946
2001-03-19,1.444,26.670000000000005,60.647999999999996,33.977999999999994,2001,129.5,26.237837837837834,1.115057915057915,46.832432432432434,20.594594594594597
2001-03-26,1.445,26.663999999999998,60.690000000000005,34.02600000000001,2001,129.5,26.274903474903482,1.115830115830116,46.86486486486487,20.58996138996139
2001-04-02,1.482,26.518,62.244,35.726,2001,133.1,26.841472577009768,1.1134485349361383,46.76483846731781,19.92336589030804
2001-04-09,1.54,27.113999999999997,64.68,37.56600000000001,2001,133.1,28.22389181066868,1.15702479338843,48.59504132231406,20.371149511645378
2001-04-16,1.61,28.6125,67.62,39.00750000000001,2001,133.1,29.306912096168304,1.2096168294515404,50.8039068369647,21.496994740796396
2001-04-23,1.658,27.522000000000002,69.636,42.11399999999999,2001,133.1,31.64087152516904,1.245679939894816,52.318557475582274,20.677685950413224
2001-04-30,1.665,27.294,69.93,42.63600000000001,2001,133.1,32.033057851239676,1.250939143501127,52.539444027047345,20.506386175807663
2001-05-07,1.739,28.224,73.03800000000001,44.81400000000001,2001,140.1,31.987152034261246,1.241256245538901,52.132762312633844,20.14561027837259
2001-05-14,1.748,28.332000000000004,73.416,45.08399999999999,2001,140.1,32.17987152034261,1.24768022840828,52.40256959314775,20.22269807280514
2001-05-21,1.724,29.310000000000002,72.408,43.098,2001,140.1,30.762312633832977,1.2305496074232691,51.683083511777305,20.920770877944328
2001-05-28,1.739,28.662499999999998,73.03800000000001,44.37550000000002,2001,140.1,31.67416131334762,1.241256245538901,52.132762312633844,20.458600999286222
2001-06-04,1.715,28.375999999999998,72.03,43.654,2001,140.5,31.07046263345196,1.2206405693950177,51.26690391459074,20.19644128113879
2001-06-11,1.688,28.136000000000003,70.896,42.76,2001,140.5,30.43416370106761,1.201423487544484,50.45978647686833,20.025622775800713
2001-06-18,1.644,28.625999999999998,69.048,40.422000000000004,2001,140.5,28.770106761565838,1.1701067615658363,49.14448398576513,20.374377224199286
2001-06-25,1.583,26.998,66.486,39.488,2001,140.5,28.105338078291815,1.1266903914590747,47.320996441281146,19.215658362989323
2001-07-02,1.52,26.156,63.84,37.684000000000005,2001,132.4,28.46223564954683,1.148036253776435,48.21752265861027,19.755287009063444
2001-07-09,1.484,27.27,62.328,35.05800000000001,2001,132.4,26.478851963746227,1.1208459214501512,47.07552870090635,20.59667673716012
2001-07-16,1.459,26.746000000000002,61.278000000000006,34.532000000000004,2001,132.4,26.081570996978854,1.101963746223565,46.282477341389736,20.20090634441088
2001-07-23,1.44,25.235999999999997,60.48,35.244,2001,132.4,26.61933534743202,1.0876132930513596,45.6797583081571,19.060422960725074
2001-07-30,1.428,26.642000000000003,59.976,33.333999999999996,2001,132.4,25.176737160120844,1.0785498489425982,45.299093655589125,20.12235649546828
2001-08-06,1.419,27.32,59.598,32.278,2001,129.4,24.944358578052547,1.0965996908809892,46.057187017001546,21.112828438948995
2001-08-13,1.434,27.896000000000004,60.227999999999994,32.331999999999994,2001,129.4,24.986089644513132,1.1081916537867078,46.54404945904172,21.557959814528598
2001-08-20,1.467,27.385999999999996,61.614000000000004,34.22800000000001,2001,129.4,26.451313755795987,1.133693972179289,47.61514683153014,21.163833075734154
2001-08-27,1.523,27.152000000000005,63.965999999999994,36.81399999999999,2001,129.4,28.44976816074188,1.176970633693972,49.432766615146825,20.98299845440495
2001-09-03,1.579,26.8825,66.318,39.4355,2001,132.5,29.762641509433962,1.1916981132075473,50.051320754716976,20.28867924528302
2001-09-10,1.562,27.432,65.604,38.172,2001,132.5,28.80905660377358,1.178867924528302,49.51245283018868,20.703396226415094
2001-09-17,1.564,28.46,65.688,37.228,2001,132.5,28.096603773584906,1.1803773584905661,49.57584905660378,21.47924528301887
2001-09-24,1.522,25.612000000000002,63.924,38.312,2001,132.5,28.91471698113207,1.148679245283019,48.24452830188679,19.329811320754718
2001-10-01,1.455,22.678,61.11,38.432,2001,122.1,31.47583947583948,1.1916461916461918,50.04914004914005,18.573300573300575
2001-10-08,1.393,22.428000000000004,58.506,36.077999999999996,2001,122.1,29.54791154791155,1.140868140868141,47.91646191646192,18.368550368550373
2001-10-15,1.351,22.682,56.742,34.06,2001,122.1,27.895167895167898,1.1064701064701066,46.47174447174447,18.576576576576574
2001-10-22,1.307,21.8,54.894,33.093999999999994,2001,122.1,27.104013104013102,1.0704340704340702,44.95823095823096,17.854217854217854
2001-10-29,1.277,21.839999999999996,53.63399999999999,31.793999999999997,2001,122.1,26.03931203931204,1.0458640458640458,43.926289926289925,17.886977886977885
2001-11-05,1.249,20.747999999999998,52.458000000000006,31.710000000000008,2001,116.0,27.33620689655173,1.0767241379310346,45.222413793103456,17.88620689655172
2001-11-12,1.224,20.948,51.408,30.46,2001,116.0,26.25862068965517,1.0551724137931036,44.317241379310346,18.05862068965517
2001-11-19,1.208,18.904,50.736,31.831999999999997,2001,116.0,27.44137931034483,1.0413793103448274,43.737931034482756,16.29655172413793
2001-12-03,1.149,19.443999999999996,48.258,28.814000000000007,2001,111.4,25.865350089766615,1.0314183123877918,43.319569120287255,17.45421903052064
2001-12-10,1.136,19.083999999999996,47.711999999999996,28.628,2001,111.4,25.698384201077197,1.0197486535008975,42.8294434470377,17.131059245960497
2001-12-17,1.101,18.642000000000003,46.242,27.599999999999994,2001,111.4,24.775583482944338,0.9883303411131059,41.50987432675045,16.734290843806107
2001-12-24,1.113,19.18,46.746,27.566000000000003,2001,111.4,24.745062836624776,0.9991023339317774,41.96229802513465,17.217235188509875
2001-12-31,1.137,20.692500000000003,47.754,27.061499999999995,2001,111.4,24.292190305206457,1.0206463195691202,42.86714542190305,18.57495511669659
2002-01-07,1.152,21.1675,48.38399999999999,27.216499999999993,2002,111.7,24.365711727842427,1.0313339301700983,43.31602506714413,18.9503133393017
2002-01-14,1.152,20.034,48.38399999999999,28.349999999999994,2002,111.7,25.38048343777976,1.0313339301700983,43.31602506714413,17.93554162936437
2002-01-21,1.146,18.5425,48.132,29.589499999999997,2002,111.7,26.49015219337511,1.0259623992837958,43.090420769919426,16.600268576544316
2002-01-28,1.142,19.375999999999998,47.964,28.588,2002,111.7,25.59355416293644,1.0223813786929274,42.94001790510295,17.346463742166517
2002-02-04,1.157,19.708,48.594,28.886000000000003,2002,111.0,26.023423423423424,1.0423423423423424,43.77837837837838,17.754954954954954
2002-02-11,1.148,20.224,48.215999999999994,27.991999999999994,2002,111.0,25.21801801801801,1.034234234234234,43.43783783783783,18.219819819819822
2002-02-18,1.157,21.1525,48.594,27.4415,2002,111.0,24.722072072072073,1.0423423423423424,43.77837837837838,19.056306306306308
2002-02-25,1.157,20.61,48.594,27.984,2002,111.0,25.210810810810813,1.0423423423423424,43.77837837837838,18.567567567567565
2002-03-04,1.185,21.894,49.77,27.876000000000005,2002,115.6,24.114186851211077,1.0250865051903115,43.05363321799309,18.939446366782008
2002-03-11,1.262,23.67,53.004,29.333999999999996,2002,115.6,25.375432525951553,1.0916955017301038,45.85121107266436,20.475778546712807
2002-03-18,1.328,24.534,55.776,31.242000000000004,2002,115.6,27.025951557093432,1.1487889273356402,48.24913494809689,21.22318339100346
2002-03-25,1.382,25.386,58.044,32.658,2002,115.6,28.25086505190312,1.1955017301038062,50.211072664359854,21.96020761245675
2002-04-01,1.412,26.1425,59.303999999999995,33.1615,2002,122.2,27.137070376432078,1.155482815057283,48.53027823240589,21.393207855973813
2002-04-08,1.454,26.862000000000002,61.068,34.205999999999996,2002,122.2,27.99181669394435,1.1898527004909982,49.97381342062192,21.98199672667758
2002-04-15,1.446,24.914,60.732,35.818,2002,122.2,29.310965630114566,1.1833060556464812,49.69885433715221,20.387888707037643
2002-04-22,1.446,25.886000000000003,60.732,34.846,2002,122.2,28.515548281505726,1.1833060556464812,49.69885433715221,21.183306055646483
2002-04-29,1.435,26.698,60.27,33.572,2002,122.2,27.472995090016365,1.17430441898527,49.320785597381345,21.847790507364977
2002-05-06,1.437,26.613999999999997,60.354,33.74,2002,122.9,27.45321399511798,1.1692432872253866,49.10821806346623,21.655004068348248
2002-05-13,1.431,27.774,60.102000000000004,32.328,2002,122.9,26.30431244914565,1.1643612693246541,48.90317331163548,22.59886086248983
2002-05-20,1.439,28.354000000000003,60.438,32.084,2002,122.9,26.105777054515865,1.1708706265256306,49.17656631407649,23.07078925956062
2002-05-27,1.429,26.9125,60.018,33.1055,2002,122.9,26.936940602115538,1.1627339300244102,48.83482506102522,21.897884458909683
2002-06-03,1.433,25.194,60.186,34.992000000000004,2002,124.9,28.016012810248203,1.1473178542834268,48.18734987990393,20.171337069655724
2002-06-10,1.417,24.838,59.514,34.676,2002,124.9,27.76301040832666,1.134507606084868,47.64931945556445,19.88630904723779
2002-06-17,1.419,25.284,59.598,34.314,2002,124.9,27.473178542834265,1.1361088871096876,47.71657325860688,20.243394715772617
2002-06-24,1.425,25.674,59.85,34.176,2002,124.9,27.3626901521217,1.1409127301841473,47.918334667734186,20.55564451561249
2002-07-01,1.433,26.615999999999996,60.186,33.57000000000001,2002,125.5,26.74900398406375,1.1418326693227092,47.95697211155379,21.207968127490037
2002-07-15,1.435,26.922000000000004,60.27,33.348,2002,125.5,26.57211155378486,1.1434262948207172,48.02390438247012,21.451792828685264
2002-07-22,1.451,27.5,60.942,33.442,2002,125.5,26.647011952191235,1.156175298804781,48.5593625498008,21.91235059760956
2002-07-29,1.447,26.630000000000003,60.774,34.144,2002,125.5,27.20637450199203,1.152988047808765,48.42549800796812,21.219123505976096
2002-08-05,1.437,26.876000000000005,60.354,33.477999999999994,2002,125.8,26.612082670906194,1.1422893481717011,47.97615262321145,21.36406995230525
2002-08-12,1.435,27.028000000000002,60.27,33.242000000000004,2002,125.8,26.42448330683625,1.1406995230524641,47.9093799682035,21.48489666136725
2002-08-19,1.434,28.926,60.227999999999994,31.301999999999996,2002,125.8,24.88235294117647,1.1399046104928459,47.87599364069952,22.993640699523052
2002-08-26,1.444,29.964,60.647999999999996,30.683999999999997,2002,125.8,24.39109697933227,1.1478537360890302,48.209856915739266,23.818759936406995
2002-09-02,1.436,28.737499999999997,60.312,31.5745,2002,126.1,25.039254559873118,1.1387787470261697,47.82870737509913,22.78945281522601
2002-09-09,1.437,28.882000000000005,60.354,31.471999999999994,2002,126.1,24.957969865186357,1.139571768437748,47.86201427438541,22.904044409199052
2002-09-16,1.442,29.462,60.564,31.102,2002,126.1,24.66455194290246,1.1435368754956383,48.02854877081681,23.363996827914356
2002-09-23,1.436,29.727999999999998,60.312,30.584,2002,126.1,24.253766851705,1.1387787470261697,47.82870737509913,23.57494052339413
2002-09-30,1.455,30.582,61.11,30.528,2002,126.1,24.20935765265662,1.153846153846154,48.46153846153846,24.25218080888184
2002-10-07,1.48,30.066000000000003,62.16,32.093999999999994,2002,125.8,25.511923688394273,1.1764705882352942,49.41176470588235,23.89984101748808
2002-10-14,1.481,29.45,62.202000000000005,32.75200000000001,2002,125.8,26.03497615262322,1.1772655007949127,49.44515103338633,23.410174880763115
2002-10-21,1.499,29.298000000000002,62.958000000000006,33.660000000000004,2002,125.8,26.75675675675676,1.1915739268680445,50.04610492845788,23.289348171701114
2002-10-28,1.485,27.666000000000004,62.370000000000005,34.704,2002,125.8,27.586645468998412,1.1804451510333864,49.57869634340223,21.99205087440382
2002-11-04,1.489,26.953999999999997,62.538000000000004,35.584,2002,125.3,28.39904229848364,1.1883479648842779,49.91061452513967,21.51157222665602
2002-11-11,1.48,25.798000000000002,62.16,36.361999999999995,2002,125.3,29.01995211492418,1.181165203511572,49.608938547486034,20.588986432561853
2002-11-18,1.451,25.816000000000003,60.942,35.126,2002,125.3,28.033519553072622,1.1580207501995212,48.63687150837989,20.603351955307264
2002-11-25,1.423,27.044,59.766000000000005,32.72200000000001,2002,125.3,26.114924181963296,1.1356743814844372,47.69832402234637,21.58339984038308
2002-12-09,1.404,27.145999999999997,58.967999999999996,31.822,2002,123.3,25.808596918085968,1.1386861313868613,47.824817518248175,22.016220600162203
2002-12-16,1.407,28.392000000000003,59.094,30.701999999999998,2002,123.3,24.90024330900243,1.1411192214111923,47.92700729927007,23.026763990267643
2002-12-23,1.443,30.736,60.606,29.87,2002,123.3,24.225466342254663,1.170316301703163,49.15328467153285,24.927818329278185
2002-12-30,1.484,32.2075,62.328,30.1205,2002,123.3,24.428629359286294,1.2035685320356853,50.54987834549879,26.121248986212493
2003-01-06,1.487,32.1825,62.45400000000001,30.27150000000001,2003,127.5,23.742352941176478,1.1662745098039216,48.983529411764714,25.241176470588233
2003-01-13,1.496,31.496000000000002,62.832,31.336,2003,127.5,24.57725490196078,1.1733333333333333,49.28,24.702745098039216
2003-01-20,1.502,33.2775,63.084,29.8065,2003,127.5,23.377647058823527,1.1780392156862747,49.47764705882353,26.1
2003-01-27,1.515,34.05,63.629999999999995,29.58,2003,127.5,23.2,1.188235294117647,49.90588235294117,26.705882352941174
2003-02-03,1.569,33.274,65.898,32.623999999999995,2003,135.4,24.094534711964542,1.158788774002954,48.66912850812407,24.574593796159526
2003-02-10,1.649,34.278000000000006,69.258,34.97999999999999,2003,135.4,25.83456425406203,1.2178729689807977,51.15066469719349,25.316100443131468
2003-02-17,1.701,36.125,71.44200000000001,35.31700000000001,2003,135.4,26.083456425406208,1.256277695716396,52.76366322008863,26.68020679468242
2003-02-24,1.699,36.88,71.358,34.478,2003,135.4,25.46381093057607,1.25480059084195,52.70162481536189,27.237813884785822
2003-03-03,1.726,36.742000000000004,72.492,35.75,2003,142.6,25.070126227208977,1.2103786816269284,50.835904628330994,25.765778401122024
2003-03-10,1.752,37.192,73.584,36.392,2003,142.6,25.52033660589061,1.2286115007012623,51.601683029453014,26.08134642356241
2003-03-17,1.768,36.212,74.256,38.044,2003,142.6,26.678821879382888,1.2398316970546985,52.07293127629734,25.39410939691445
2003-03-24,1.732,29.374000000000002,72.744,43.37,2003,142.6,30.413744740532962,1.214586255259467,51.01262272089762,20.59887798036466
2003-03-31,1.692,30.758000000000003,71.064,40.30599999999999,2003,142.6,28.265077138849925,1.1865357643758765,49.83450210378682,21.56942496493689
2003-04-07,1.673,28.65,70.266,41.61600000000001,2003,138.1,30.134685010861702,1.2114409847936278,50.88052136133238,20.74583635047067
2003-04-14,1.639,28.157999999999998,68.838,40.67999999999999,2003,138.1,29.456915278783484,1.1868211440984795,49.84648805213613,20.389572773352644
2003-04-21,1.618,29.87,67.956,38.086,2003,138.1,27.57856625633599,1.1716147719044172,49.207820419985524,21.62925416364953
2003-04-28,1.6,27.330000000000002,67.2,39.870000000000005,2003,138.1,28.870383779869663,1.158580738595221,48.66039102099928,19.79000724112962
2003-05-05,1.556,25.926,65.352,39.426,2003,134.0,29.422388059701493,1.1611940298507464,48.77014925373135,19.34776119402985
2003-05-12,1.534,26.764,64.428,37.664,2003,134.0,28.107462686567164,1.144776119402985,48.08059701492537,19.973134328358206
2003-05-19,1.539,28.839999999999996,64.63799999999999,35.797999999999995,2003,134.0,26.714925373134324,1.1485074626865672,48.23731343283582,21.522388059701488
2003-05-26,1.528,29.4075,64.176,34.7685,2003,134.0,25.946641791044776,1.1402985074626866,47.89253731343284,21.94589552238806
2003-06-02,1.514,29.426,63.588,34.162000000000006,2003,136.5,25.027106227106234,1.1091575091575092,46.58461538461538,21.557509157509156
2003-06-09,1.53,30.810000000000002,64.26,33.45,2003,136.5,24.505494505494507,1.120879120879121,47.07692307692308,22.571428571428573
2003-06-16,1.558,31.413999999999998,65.436,34.022000000000006,2003,136.5,24.92454212454213,1.1413919413919413,47.93846153846154,23.01391941391941
2003-06-23,1.537,30.413999999999998,64.554,34.14,2003,136.5,25.01098901098901,1.1260073260073258,47.292307692307695,22.28131868131868
2003-06-30,1.528,30.0,64.176,34.176,2003,136.5,25.037362637362637,1.1194139194139194,47.01538461538461,21.978021978021978
2003-07-07,1.53,30.2925,64.26,33.9675,2003,136.8,24.83004385964912,1.118421052631579,46.973684210526315,22.14364035087719
2003-07-14,1.563,30.951999999999998,65.646,34.694,2003,136.8,25.36111111111111,1.1425438596491229,47.98684210526316,22.625730994152043
2003-07-21,1.566,31.574,65.772,34.19800000000001,2003,136.8,24.99853801169591,1.144736842105263,48.078947368421055,23.080409356725145
2003-07-28,1.558,30.268,65.436,35.168000000000006,2003,136.8,25.70760233918129,1.1388888888888888,47.833333333333336,22.125730994152047
2003-08-04,1.576,31.098000000000003,66.19200000000001,35.09400000000001,2003,140.6,24.96017069701281,1.1209103840682788,47.078236130867715,22.118065433854913
2003-08-11,1.611,32.132,67.662,35.53000000000001,2003,140.6,25.270270270270277,1.1458036984352775,48.123755334281654,22.853485064011377
2003-08-18,1.668,31.086000000000002,70.056,38.97,2003,140.6,27.716927453769557,1.1863442389758179,49.82645803698435,22.109530583214795
